,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
27,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_KRAS_SIGNALING_DN,5/200,0.9818997005405651,0.9994420643412846,0.4986525687018315,0.0091084445598402,BTG2;GAMT;NR4A2;PLAG1;ZBTB16
28,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_KRAS_SIGNALING_UP,7/200,0.9046870746197717,0.9994420643412846,0.6935622167392864,0.06947147019768894,MYCN;EREG;CCND2;SPRY2;RBM4;CXCR4;GYPC
29,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_MITOTIC_SPINDLE,5/199,0.9812174300916195,0.9994420643412846,0.5013428569785431,0.00950606353322282,EPB41;FSCN1;SEPTIN9;LRPPRC;MARCKS
30,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_MTORC1_SIGNALING,11/200,0.46940750313368457,0.834502227793217,1.1069966336093167,0.8372038544210312,NFIL3;PIK3R3;BTG2;BHLHE40;CXCR4;SLC7A5;SHMT2;TOMM40;HSPA9;PPA1;DDIT4
31,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_MYC_TARGETS_V1,34/200,3.212329262762574e-10,1.5419180461260356e-08,4.251210078973575,92.92658311323909,MYC;MCM7;EIF3D;SMARCC1;SET;HNRNPA3;PABPC4;HNRNPR;ILF2;ODC1;CDK4;LSM7;TFDP1;SRSF3;SRSF2;NHP2;SRM;SNRPD1;NPM1;CCT2;RANBP1;SNRPA;HNRNPA1;PA2G4;SRSF7;SERBP1;NOLC1;FBL;TRIM28;EEF1B2;SSBP1;NME1;RAN;HSP90AB1
32,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_MYC_TARGETS_V2,10/58,0.0006832860207021303,0.008199432248425564,4.070796668947133,29.670396449527995,SRM;DUSP2;MYC;EXOSC5;DCTPP1;NPM1;CDK4;SUPV3L1;PA2G4;NOLC1
33,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_MYOGENESIS,5/200,0.9818997005405651,0.9994420643412846,0.4986525687018315,0.0091084445598402,MAPK12;GADD45B;BHLHE40;SORBS3;CLU
34,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_OXIDATIVE_PHOSPHORYLATION,18/200,0.015097141781495375,0.08884429418153696,1.913988221130381,8.025830800240284,LRPPRC;NDUFV1;GPX4;ETFA;LDHB;TOMM22;SLC25A6;TIMM13;COX6B1;UQCRH;UQCRFS1;ACAA2;SUPV3L1;HSPA9;ATP5ME;BAX;MRPS15;MRPL11
35,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_P53_PATHWAY,15/200,0.09516872381420902,0.26871169076953133,1.5543344464293605,3.6559561483644294,DCXR;MXD4;BTG1;BTG2;CCND2;LDHB;TM7SF3;CD81;ZMAT3;BAX;ZBTB16;TPRKB;MKNK2;FOS;DDIT4
36,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_PEROXISOME,2/104,0.9752341711032841,0.9994420643412846,0.4366015183330641,0.010948945013469562,CAT;SMARCC1
37,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_PI3K_AKT_MTOR_SIGNALING,6/105,0.4673245279132169,0.834502227793217,1.1912935463836034,0.9062543383441345,PIK3R3;PTEN;CXCR4;CDK4;PRKCB;MKNK2
38,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_PROTEIN_SECRETION,1/96,0.9944008618095934,0.9994420643412846,0.28040964271330765,0.0015744642859209408,ABCA1
39,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,5/49,0.10882210009962527,0.2901922669323341,2.2742126033733,5.04429643146884,FES;CAT;GPX4;FTL;JUNB
40,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_SPERMATOGENESIS,2/135,0.9943033226420295,0.9994420643412846,0.33265537283693397,0.0019004486058784912,GSTM3;SLC12A2
41,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_TGF_BETA_SIGNALING,5/54,0.1473551009201415,0.37226551811404174,2.0420084514044246,3.910262307058611,CDKN1C;HIPK2;XIAP;BMPR2;JUNB
42,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_TNFA_SIGNALING_VIA_NFKB,32/200,5.484477327128179e-09,1.3162745585107629e-07,3.9149885609441184,74.46834432676658,DUSP2;ZFP36;MYC;BTG2;CEBPD;KYNU;FOS;PDE4B;MARCKS;NFIL3;GADD45B;KDM6B;CD69;SOCS3;JUNB;PER1;AREG;IRS2;FOSB;MCL1;ETS2;PNRC1;DUSP1;BTG1;MAP3K8;BHLHE40;VEGFA;NR4A2;FOSL2;CEBPB;NFKB1;ABCA1
43,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,10/113,0.06775003247066885,0.21680010390614032,1.8820349550625146,5.066306996380304,EXOSC5;VEGFA;FUS;NPM1;SLC7A5;HSPA9;CEBPB;DDIT4;NHP2;NOLC1
44,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_UV_RESPONSE_DN,14/144,0.01665830515903818,0.08884429418153696,2.0857290857290858,8.54074019337289,IGF1R;PRKAR2B;KIT;DLC1;ATP2C1;BHLHE40;PIK3R3;MYC;PTEN;DUSP1;INPP4B;SIPA1L1;NFKB1;FBLN5
45,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_UV_RESPONSE_UP,11/158,0.1976058449865186,0.4516705028263282,1.4372647574517825,2.330497372881281,FKBP4;BTG1;BTG2;CDKN1C;FOS;LYN;FOSB;BID;AMD1;JUNB;CLTB
46,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_WNT_BETA_CATENIN_SIGNALING,2/42,0.6507268175738918,0.9994420643412846,1.1218761071594037,0.48203130135499556,MYC;CCND2
47,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_XENOBIOTIC_METABOLISM,7/200,0.9046870746197717,0.9994420643412846,0.6935622167392864,0.06947147019768894,DCXR;CAT;MAN1A1;SHMT2;KYNU;GSTM4;ETS2
