,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
11,GO_Biological_Process_2025,Positive Regulation of Lymphocyte Activation (GO:0051251),8/50,7.625510448745701e-07,0.00011870377931880809,0,0,12.73469387755102,179.38849276006545,HLA-DMA;HLA-DRB5;TYROBP;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1;HLA-E
12,GO_Biological_Process_2025,Positive Regulation of T Cell Activation (GO:0050870),11/111,9.618098903280098e-07,0.00013820468270251708,0,0,7.408178694158075,102.63623408639008,HLA-DRB5;HLA-DMA;PTPRC;IL1B;HLA-DRA;LGALS9;ZP3;AIF1;HLA-DQA1;HLA-DRB1;HLA-DPA1
13,GO_Biological_Process_2025,protein-RNA Complex Assembly (GO:0022618),12/138,1.2634405273903551e-06,0.00016857906465465598,0,0,6.427586206896552,87.29736749141546,EIF3M;HSP90AB1;EIF3K;EIF3L;RSRP1;EIF3G;EIF3H;EIF3E;EIF3F;FAU;EIF3D;NOP53
14,GO_Biological_Process_2025,Positive Regulation of Immune Response (GO:0050778),10/95,1.7293116367732278e-06,0.00021535694249949264,0,0,7.902095084609186,104.843315435608,CD74;HLA-DMA;HLA-DRB5;PTPRC;HLA-DRA;LGALS9;ZP3;HLA-DQA1;HLA-DRB1;HLA-DPA1
15,GO_Biological_Process_2025,Positive Regulation of T Cell Mediated Immunity (GO:0002711),7/47,6.2581533789540485e-06,0.0007297531926456317,0,0,11.661525423728811,139.72402926350887,IL1B;HLA-B;HLA-C;HLA-DRA;ZP3;HLA-DRB1;HLA-E
16,GO_Biological_Process_2025,Positive Regulation of Leukocyte Cell-Cell Adhesion (GO:1903039),7/48,7.232694561427322e-06,0.0007297531926456317,0,0,11.376519222819349,134.66270786833928,HLA-DMA;HLA-DRB5;HLA-DRA;HLA-DQA1;CD44;HLA-DRB1;HLA-DPA1
17,GO_Biological_Process_2025,Regulation of Type II Interferon Production (GO:0032649),9/88,7.283597783199443e-06,0.0007297531926456317,0,0,7.628245560979825,90.24127244358807,IL1B;IL18;UFC1;LAPTM5;LGALS9;ZP3;VSIR;HLA-DRB1;HLA-DPA1
18,GO_Biological_Process_2025,Host-Mediated Suppression of Symbiont Invasion (GO:0046597),5/19,7.422543180014456e-06,0.0007297531926456317,0,0,23.67003367003367,279.5665028771782,IFITM3;SNX3;CD74;IFITM1;IFITM2
19,GO_Biological_Process_2025,Positive Regulation of Gene Expression (GO:0010628),20/436,1.1630527799250117e-05,0.0010759193658856,0,0,3.287302236770322,37.34992436600353,CD74;NPM1;TGFB1;NOG;STAT3;MSN;EEF2;VSIR;ACTG1;FXR1;TYROBP;MYCN;IFI16;IL1B;ERP29;EIF3E;LGALS9;CD34;OGT;EIF3D
20,GO_Biological_Process_2025,Regulation of T Cell Mediated Cytotoxicity (GO:0001914),6/35,1.2661902758822652e-05,0.0010759193658856,0,0,13.748136067101584,155.0365323561345,PTPRC;HLA-B;HLA-C;HLA-DRA;HLA-DRB1;HLA-E
21,GO_Biological_Process_2025,Antigen Processing and Presentation of Endogenous Peptide Antigen (GO:0002483),5/21,1.2671427221351043e-05,0.0010759193658856,0,0,20.709175084175083,233.5199908576076,HLA-B;HLA-C;HLA-DRA;HLA-DRB1;HLA-E
22,GO_Biological_Process_2025,Positive Regulation of Interleukin-6 Production (GO:0032755),8/77,2.1005468857457094e-05,0.0017060093837273,0,0,7.740905057675244,83.37518077827664,C1QTNF4;CD74;TYROBP;TGFB1;IL1B;STAT3;LGALS9;AIF1
23,GO_Biological_Process_2025,Regulation of Tumor Necrosis Factor Production (GO:0032680),10/131,3.062522721602768e-05,0.0023836635183141,0,0,5.540869466772331,57.5900600078749,FXR1;C1QTNF4;ZFP36;TYROBP;TGFB1;PTPRC;STAT3;LGALS9;VSIR;HLA-E
24,GO_Biological_Process_2025,"+ Reg of CD4-+, CD25-+, Alpha-Beta Regulatory T Cell Differentiation (GO:0032831)",3/5,3.333155706042347e-05,0.0024905339435548,0,0,98.80936454849498,1018.6263270709998,HLA-DRA;LGALS9;HLA-DRB1
25,GO_Biological_Process_2025,Cellular Response to Cytokine Stimulus (GO:0071345),15/289,3.633979150551037e-05,0.002610874251242,0,0,3.705078969454971,37.87553001875314,ASAH1;IFITM2;SELPLG;CSF3R;STAT3;IL18;AIF1;ZFP36L2;CRHBP;ZFP36;IFI16;IL1B;LGALS9;GBP2;HLA-DPA1
26,GO_Biological_Process_2025,Positive Regulation of Cytokine Production (GO:0001819),16/325,3.800270691988588e-05,0.0026292243157906,0,0,3.510353723945957,35.727864763187604,CD74;TGFB1;STAT3;IL18;LAPTM5;AIF1;HLA-E;PQBP1;C1QTNF4;PTPRC;TYROBP;IFI16;IL1B;LGALS9;ZP3;HLA-DPA1
27,GO_Biological_Process_2025,Positive Regulation of Tumor Necrosis Factor Superfamily Cytokine Production (GO:1903557),8/85,4.328611805155575e-05,0.0028878024471537,0,0,6.933828076685219,69.66887579934414,C1QTNF4;TYROBP;TGFB1;PTPRC;STAT3;ADAM8;LGALS9;HLA-E
28,GO_Biological_Process_2025,Regulation of Interleukin-6 Production (GO:0032675),9/114,5.870122531641753e-05,0.0035579543025509,0,0,5.731740614334471,55.84463514678973,C1QTNF4;CD74;TYROBP;TGFB1;IL1B;STAT3;HLA-B;LGALS9;AIF1
29,GO_Biological_Process_2025,Regulation of Viral Genome Replication (GO:0045069),7/66,6.067193375687355e-05,0.0035579543025509,0,0,7.898477449008905,76.6944477961324,IFITM3;BST2;ISG20;IFITM1;IFITM2;IFI16;PABPC1
30,GO_Biological_Process_2025,Negative Regulation of Viral Process (GO:0048525),7/66,6.067193375687355e-05,0.0035579543025509,0,0,7.898477449008905,76.6944477961324,IFITM3;BST2;ISG20;IFITM1;ZFP36;IFITM2;IFI16
31,GO_Biological_Process_2025,Positive Regulation of Alpha-Beta T Cell Proliferation (GO:0046641),4/15,6.09992453487117e-05,0.0035579543025509,0,0,24.02318486882245,233.1365785803466,IL18;LGALS9;RASAL3;HLA-E
32,GO_Biological_Process_2025,Positive Regulation of Inflammatory Response (GO:0050729),9/115,6.285465309645683e-05,0.0035579543025509,0,0,5.677377809260094,54.92684528432704,NFKBIA;TGFB1;IL1B;CASP4;IL18;ADAM8;ZP3;GBP2;GPSM3
33,GO_Biological_Process_2025,Response to Interferon-Beta (GO:0035456),5/29,6.697962546954626e-05,0.0036799394228562,0,0,13.80050505050505,132.6383388376607,IFITM3;BST2;IFITM1;IFITM2;IFI16
34,GO_Biological_Process_2025,Regulation of T Cell Activation (GO:0050863),7/68,7.360799599193646e-05,0.0039285639003696,0,0,7.638732981383717,72.69596478443356,HLA-DMA;HLA-DRB5;LAPTM5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
35,GO_Biological_Process_2025,Negative Regulation of Viral Genome Replication (GO:0045071),6/48,8.119747807602715e-05,0.0042132469179449,0,0,9.486486486486486,89.34967177510926,IFITM3;BST2;ISG20;IFITM1;IFITM2;IFI16
36,GO_Biological_Process_2025,Negative Regulation of Proteasomal Ubiquitin-Dependent Protein Catabolic Process (GO:0032435),5/32,0.00010944756276835373,0.0053802117697706,0,0,12.26524504302282,111.85983206070412,HSP90AB1;UBXN1;EIF3H;NOP53;OGT
37,GO_Biological_Process_2025,Positive Regulation of T Cell Mediated Cytotoxicity (GO:0001916),5/32,0.00010944756276835373,0.0053802117697706,0,0,12.26524504302282,111.85983206070412,HLA-B;HLA-C;HLA-DRA;HLA-DRB1;HLA-E
38,GO_Biological_Process_2025,Positive Regulation of Leukocyte Mediated Cytotoxicity (GO:0001912),6/51,0.00011473077090055094,0.0054953097446725,0,0,8.852702702702702,80.31988373932957,TYROBP;HLA-B;HLA-C;HLA-DRA;HLA-DRB1;HLA-E
39,GO_Biological_Process_2025,Hemopoiesis (GO:0030097),8/101,0.0001476333605337288,0.0068944779369251,0,0,5.736229975861312,50.5980149109443,LYL1;TGFB1;PTPRC;IFI16;PBXIP1;OGT;CD34;ZFP36L2
40,GO_Biological_Process_2025,Positive Regulation of Chemokine Production (GO:0032722),6/54,0.00015841761093068768,0.007174223654408,0,0,8.298141891891891,72.61103104995537,CD74;TGFB1;IL1B;IL18;LGALS9;AIF1
41,GO_Biological_Process_2025,Positive Regulation of Lymphocyte Proliferation (GO:0050671),7/77,0.00016266468044527123,0.007174223654408,0,0,6.653559322033899,58.04445156419197,CD74;PTPRC;IL1B;IL18;ZP3;HLA-DPA1;HLA-E
42,GO_Biological_Process_2025,Response to Interferon-Alpha (GO:0035455),4/19,0.0001651454053209569,0.007174223654408,0,0,17.613422818791946,153.3897374989186,IFITM3;BST2;IFITM1;IFITM2
43,GO_Biological_Process_2025,Response to Tumor Necrosis Factor (GO:0034612),7/80,0.0002067672515967817,0.008778209681427,0,0,6.379150220571163,54.12017963492768,IGBP1;CRHBP;ZFP36;ASAH1;AFF3;GBP2;ZFP36L2
44,GO_Biological_Process_2025,Positive Regulation of Tumor Necrosis Factor Production (GO:0032760),7/82,0.00024118690595259447,0.0100119364515432,0,0,6.208406779661017,51.715645922982,C1QTNF4;TYROBP;TGFB1;PTPRC;STAT3;LGALS9;HLA-E
45,GO_Biological_Process_2025,Regulation of Translation (GO:0006417),11/201,0.00025168204993190635,0.0102204797668,0,0,3.8811358292638816,32.164307625738694,EIF4A2;FXR1;NPM1;RACK1;EIF3H;EIF3E;EEF2;OGT;EIF3D;EIF2A;EIF1
46,GO_Biological_Process_2025,Negative Regulation of Protein Kinase Activity (GO:0006469),6/60,0.0002846982708205435,0.0113152419126122,0,0,7.373873873873874,60.20090091623806,CDKN1C;NPM1;PTPRC;GADD45A;MVP;TAF7
47,GO_Biological_Process_2025,Regulation of Interleukin-4 Production (GO:0032673),4/22,0.00030073982249445,0.0114649385391761,0,0,14.675615212527964,119.00845344360847,LGALS9;ZP3;HLA-DRB1;HLA-E
48,GO_Biological_Process_2025,Negative Regulation of Natural Killer Cell Mediated Cytotoxicity (GO:0045953),4/22,0.00030073982249445,0.0114649385391761,0,0,14.675615212527964,119.00845344360847,TGFB1;HLA-B;LGALS9;HLA-E
49,GO_Biological_Process_2025,Negative Regulation of Transcription by RNA Polymerase II (GO:0000122),24/732,0.0003313662288373724,0.0123798423093642,0,0,2.3155712717961223,18.55302012286875,KLF10;IGBP1;TSC22D4;GADD45A;NOG;STAT3;SUPT4H1;IRF2BP2;N4BP2L2;ETS2;TLE5;NFKBIA;EID1;GFI1B;ZFP36;PTPRC;IFI16;BIN1;NACA;TAF7;LRRFIP1;OGT;NOP53;SOX4
50,GO_Biological_Process_2025,Cellular Response to Tumor Necrosis Factor (GO:0071356),7/87,0.00034771005316507905,0.0127357329276934,0,0,5.818898305084746,46.342530092828,NFKBIA;CRHBP;ZFP36;ASAH1;TMSB4X;GBP2;ZFP36L2
51,GO_Biological_Process_2025,Positive Regulation of Interleukin-13 Production (GO:0032736),3/10,0.0003781183829652885,0.0135831757572915,0,0,28.224080267558527,222.4143108659707,IL18;LGALS9;HLA-E
52,GO_Biological_Process_2025,Positive Regulation of T Cell Proliferation (GO:0042102),6/65,0.00044104839889815294,0.0155448756441839,0,0,6.747251488776913,52.13166662216285,PTPRC;IL1B;IL18;ZP3;AIF1;HLA-DPA1
53,GO_Biological_Process_2025,Negative Regulation of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059),5/43,0.00045685671281143055,0.0158038581394768,0,0,8.709906078327132,66.98911361071661,HSP90AB1;UBXN1;EIF3H;NOP53;OGT
54,GO_Biological_Process_2025,"+ Reg of Nuclear-Transcribed mRNA Cat Proc, Deadenylation-Dep Decay (GO:1900153)",3/11,0.000514112985760696,0.0174611464981996,0,0,24.694816053511705,187.0155088735796,ZFP36;PABPC1;ZFP36L2
55,GO_Biological_Process_2025,Regulation of Interleukin-10 Production (GO:0032653),5/46,0.0006270188279125265,0.020548617027028,0,0,8.071364046973803,59.52254850372478,TYROBP;STAT3;LGALS9;VSIR;HLA-DRB1
56,GO_Biological_Process_2025,Negative Regulation of Proteasomal Protein Catabolic Process (GO:1901799),5/46,0.0006270188279125265,0.020548617027028,0,0,8.071364046973803,59.52254850372478,HSP90AB1;UBXN1;EIF3H;NOP53;OGT
57,GO_Biological_Process_2025,Negative Regulation of DNA-templated Transcription (GO:0045892),29/1006,0.0006724575996816997,0.0207575408011759,0,0,2.035494018093813,14.868411587444651,CDKN1C;SUPT4H1;PBXIP1;N4BP2L2;ETS2;ZFP36;IFI16;LRRFIP1;SOX4;KLF10;IGBP1;TSC22D4;TGFB1;GADD45A;NOG;STAT3;IRF2BP2;TLE5;NFKBIA;EID1;GFI1B;PTPRC;BIN1;NACA;TAF7;ZP3;OGT;PFDN5;NOP53
58,GO_Biological_Process_2025,Negative Regulation of Cytokine Production (GO:0001818),10/191,0.0006742053178830853,0.0207575408011759,0,0,3.692764701430409,26.964478734207088,NFKBIA;ZFP36;TYROBP;PTPRC;STAT3;LAPTM5;LGALS9;CD34;HLA-DRB1;VSIR
59,GO_Biological_Process_2025,"Positive Regulation of CD4-positive, Alpha-Beta T Cell Activation (GO:2000516)",3/12,0.0006778426064623845,0.0207575408011759,0,0,21.94983277591973,160.15904975984955,HLA-DRA;LGALS9;HLA-DRB1
60,GO_Biological_Process_2025,Positive Regulation of Natural Killer Cell Activation (GO:0032816),3/12,0.0006778426064623845,0.0207575408011759,0,0,21.94983277591973,160.15904975984955,TYROBP;IL18;HLA-E
61,GO_Biological_Process_2025,Negative Regulation of Type II Interferon Production (GO:0032689),4/28,0.0007838916313479567,0.0222988192630689,0,0,11.003355704697986,78.68763494628382,LAPTM5;LGALS9;VSIR;HLA-DRB1
62,GO_Biological_Process_2025,Positive Regulation of Defense Response (GO:0031349),8/130,0.0008148945961643978,0.0222988192630689,0,0,4.366231738597079,31.05461271394402,NFKBIA;TGFB1;IL1B;CASP4;IL18;ADAM8;ZP3;GPSM3
63,GO_Biological_Process_2025,Positive Regulation of Response to External Stimulus (GO:0032103),9/163,0.000852624728514448,0.0222988192630689,0,0,3.898231461371393,27.54954649619505,NFKBIA;TGFB1;IL1B;CASP4;IL18;ADAM8;ZP3;AIF1;GPSM3
64,GO_Biological_Process_2025,Ag Processing and Presentation of Endogenous Pep Ag via MHC Cls I via ER Pway (GO:0002484),3/13,0.0008713793709065315,0.0222988192630689,0,0,19.753846153846155,139.17440190151888,HLA-B;HLA-C;HLA-E
65,GO_Biological_Process_2025,"Ag Processing and Presentation of Endogenous Pep Ag via MHC Cls I via ER Pway, TAP-ind (GO:0002486)",3/13,0.0008713793709065315,0.0222988192630689,0,0,19.753846153846155,139.17440190151888,HLA-B;HLA-C;HLA-E
66,GO_Biological_Process_2025,Antigen Processing and Presentation of Endogenous Peptide Antigen via MHC Class Ib (GO:0002476),3/13,0.0008713793709065315,0.0222988192630689,0,0,19.753846153846155,139.17440190151888,HLA-B;HLA-C;HLA-E
67,GO_Biological_Process_2025,Antigen Processing and Presentation of Peptide Antigen via MHC Class Ib (GO:0002428),3/13,0.0008713793709065315,0.0222988192630689,0,0,19.753846153846155,139.17440190151888,HLA-B;HLA-C;HLA-E
68,GO_Biological_Process_2025,Hyaluronan Metabolic Process (GO:0030212),3/13,0.0008713793709065315,0.0222988192630689,0,0,19.753846153846155,139.17440190151888,TGFB1;IL1B;CD44
69,GO_Biological_Process_2025,Negative Regulation of Stem Cell Differentiation (GO:2000737),3/13,0.0008713793709065315,0.0222988192630689,0,0,19.753846153846155,139.17440190151888,TMSB4X;N4BP2L2;ZFP36L2
70,GO_Biological_Process_2025,Positive Regulation by Symbiont of Entry Into Host (GO:0075294),3/13,0.0008713793709065315,0.0222988192630689,0,0,19.753846153846155,139.17440190151888,CD74;LGALS9;HLA-DRB1
71,GO_Biological_Process_2025,Positive Regulation of Viral Entry Into Host Cell (GO:0046598),3/13,0.0008713793709065315,0.0222988192630689,0,0,19.753846153846155,139.17440190151888,CD74;LGALS9;HLA-DRB1
72,GO_Biological_Process_2025,Regulation of Canonical NF-kappaB Signal Transduction (GO:0043122),12/270,0.0008714206671327799,0.0222988192630689,0,0,3.1178829190056137,21.966687817274785,BST2;NFKBIA;CD74;NDFIP1;TGFB1;TMSB4X;IL1B;STAT3;S100A4;LGALS9;SQSTM1;HLA-DRB1
73,GO_Biological_Process_2025,Regulation of Interleukin-2 Production (GO:0032663),5/50,0.0009227367435825514,0.0232928680677325,0,0,7.352413019079686,51.37988695967284,ZFP36;PTPRC;IL1B;LAPTM5;CD34
74,GO_Biological_Process_2025,Positive Regulation of Apoptotic Process (GO:0043065),13/313,0.0010036188651659,0.0249968005350666,0,0,2.9085813148788926,20.081261168435574,TGFB1;TSC22D1;GADD45A;AKR1C3;TLE5;CLIP3;BIN1;CASP4;ARL6IP5;RACK1;CTSD;SQSTM1;SOX4
75,GO_Biological_Process_2025,Negative Regulation of Macromolecule Biosynthetic Process (GO:0010558),10/202,0.0010350534737245,0.0251101284275002,0,0,3.4792380136986303,23.91385425270177,NDFIP1;MYCN;TGFB1;STAT3;RACK1;ERP29;TAF7;LGALS9;CD34;TLE5
76,GO_Biological_Process_2025,Positive Regulation of Protein Metabolic Process (GO:0051247),10/202,0.0010350534737245,0.0251101284275002,0,0,3.4792380136986303,23.91385425270177,FXR1;NPM1;TGFB1;IL1B;IL18;MSN;EIF3E;EEF2;OGT;EIF3D
77,GO_Biological_Process_2025,Positive Regulation of Translation (GO:0045727),7/108,0.0012688289770803,0.0303868272972573,0,0,4.604094646752811,30.70774990338575,FXR1;NPM1;EIF3E;PABPC1;EEF2;OGT;EIF3D
78,GO_Biological_Process_2025,Regulation of mRNA Stability (GO:0043488),6/80,0.001329035666792,0.0312626102681839,0,0,5.3754565376187,35.60327022120905,FXR1;ZFP36;NPM1;APEX1;PABPC1;ZFP36L2
79,GO_Biological_Process_2025,Negative Regulation of Gene Expression (GO:0010629),14/364,0.0013550166110187,0.0312626102681839,0,0,2.687222222222222,17.74625852952856,NDFIP1;TGFB1;STAT3;ZFP36L2;TLE5;FXR1;ZFP36;MYCN;IFI16;RACK1;ERP29;LGALS9;PABPC1;CD34
80,GO_Biological_Process_2025,Regulation of Interleukin-13 Production (GO:0032656),3/15,0.0013556056915004,0.0312626102681839,0,0,16.459866220735787,108.69284048645804,IL18;LGALS9;HLA-E
81,GO_Biological_Process_2025,Regulation of Inflammatory Response (GO:0050727),11/249,0.0014853585243665,0.0338371917502049,0,0,3.0907620780270872,20.12734896306865,FXR1;NFKBIA;TGFB1;IFI16;TMSB4X;IL1B;STAT3;CASP4;IL18;ZP3;GPSM3
82,GO_Biological_Process_2025,Regulation of T Cell Proliferation (GO:0042129),6/83,0.0016077756802473,0.0361846382012294,0,0,5.165233415233415,33.227448736500286,PTPRC;IL1B;ZP3;HLA-DRB1;HLA-DPA1;HLA-E
83,GO_Biological_Process_2025,Regulation of Protein Ubiquitination (GO:0031396),7/113,0.0016489941994727,0.0366704900549413,0,0,4.3858010873041255,28.10241410576674,BEX2;NDFIP1;HSP90AB1;UBXN1;LAPTM5;SQSTM1;OGT
84,GO_Biological_Process_2025,Positive Regulation of Type II Interferon Production (GO:0032729),5/58,0.0018092814960018,0.0397616215827227,0,0,6.240073692903882,39.40497632837996,IL1B;IL18;LGALS9;ZP3;HLA-DPA1
85,GO_Biological_Process_2025,Response to Interleukin-1 (GO:0070555),5/59,0.0019527823112505,0.0420552447327972,0,0,6.124205013093902,38.20585356868474,IGBP1;IL1B;LGALS9;GBP2;TLE5
86,GO_Biological_Process_2025,Positive Regulation of Interleukin-4 Production (GO:0032753),3/17,0.0019811892593608,0.0420552447327972,0,0,14.107023411371236,87.80293161705872,LGALS9;ZP3;HLA-E
87,GO_Biological_Process_2025,Positive Regulation of Regulatory T Cell Differentiation (GO:0045591),3/17,0.0019811892593608,0.0420552447327972,0,0,14.107023411371236,87.80293161705872,HLA-DRA;VSIR;HLA-DRB1
88,GO_Biological_Process_2025,Positive Regulation of Immune Effector Process (GO:0002699),4/36,0.0020514873856138,0.0429094753179494,0,0,8.249161073825503,51.05562683477368,IL1B;HLA-DRA;LGALS9;HLA-DRB1
89,GO_Biological_Process_2025,"Negative Regulation of CD4-positive, Alpha-Beta T Cell Proliferation (GO:2000562)",2/5,0.0022051978750123,0.0429094753179494,0,0,43.766666666666666,267.71798799302945,LGALS9;VSIR
90,GO_Biological_Process_2025,Negative Regulation of Amyloid Precursor Protein Biosynthetic Process (GO:0042985),2/5,0.0022051978750123,0.0429094753179494,0,0,43.766666666666666,267.71798799302945,ITM2B;ITM2C
91,GO_Biological_Process_2025,Negative Regulation of Trophoblast Cell Migration (GO:1901164),2/5,0.0022051978750123,0.0429094753179494,0,0,43.766666666666666,267.71798799302945,ARHGDIB;TIMP1
92,GO_Biological_Process_2025,Positive Regulation of NK T Cell Proliferation (GO:0051142),2/5,0.0022051978750123,0.0429094753179494,0,0,43.766666666666666,267.71798799302945,IL18;RASAL3
93,GO_Biological_Process_2025,Positive Regulation of Post-Transcriptional Gene Silencing by RNA (GO:1900370),2/5,0.0022051978750123,0.0429094753179494,0,0,43.766666666666666,267.71798799302945,FXR1;ZFP36
94,GO_Biological_Process_2025,Positive Regulation of Unsaturated Fatty Acid Biosynthetic Process (GO:2001280),2/5,0.0022051978750123,0.0429094753179494,0,0,43.766666666666666,267.71798799302945,CD74;IL1B
95,GO_Biological_Process_2025,Protection From Natural Killer Cell Mediated Cytotoxicity (GO:0042270),2/5,0.0022051978750123,0.0429094753179494,0,0,43.766666666666666,267.71798799302945,HLA-B;HLA-E
96,GO_Biological_Process_2025,Positive Regulation of Intracellular Signal Transduction (GO:1902533),20/652,0.002261682326787,0.0434826153582242,0,0,2.139554717658677,13.033410686957565,FIS1;CD74;NDFIP1;TGFB1;SCHIP1;STAT3;IL18;LAPTM5;AKR1C3;BST2;C1QTNF4;PTPRC;IL1B;RACK1;ERP29;S100A4;ADAM8;LGALS9;HCST;HLA-DRB1
97,GO_Biological_Process_2025,Regulation of Viral Entry Into Host Cell (GO:0046596),3/18,0.0023510407661566,0.0434826153582242,0,0,13.165886287625415,79.69175584633483,CD74;LGALS9;HLA-DRB1
98,GO_Biological_Process_2025,Negative Regulation of Reproductive Process (GO:2000242),3/18,0.0023510407661566,0.0434826153582242,0,0,13.165886287625415,79.69175584633483,ARHGDIB;TIMP1;ZP3
99,GO_Biological_Process_2025,Positive Regulation of Alpha-Beta T Cell Activation (GO:0046635),3/18,0.0023510407661566,0.0434826153582242,0,0,13.165886287625415,79.69175584633483,HLA-DRA;HLA-DRB1;HLA-E
100,GO_Biological_Process_2025,Positive Regulation of Stem Cell Proliferation (GO:2000648),3/18,0.0023510407661566,0.0434826153582242,0,0,13.165886287625415,79.69175584633483,TGFB1;PTPRC;N4BP2L2
101,GO_Biological_Process_2025,Regulation of Apoptotic Process (GO:0042981),21/704,0.0024688072423437,0.045213058124492,0,0,2.080600032304622,12.491964503091175,CD74;BEX2;NPM1;TSC22D1;GADD45A;PTMS;CLIP3;RSL1D1;KRT18;CREB3L4;BIN1;DDAH2;APEX1;ARL6IP5;RACK1;CTSD;SQSTM1;NOP53;SOX4;CD44;TPT1
102,GO_Biological_Process_2025,Positive Regulation of Immunoglobulin Production (GO:0002639),4/38,0.0025107799351337,0.0455353098915517,0,0,7.763126727200947,46.47909612328764,PTPRC;MZB1;KMT5B;HLA-E
103,GO_Biological_Process_2025,Positive Regulation of Response to Stimulus (GO:0048584),6/92,0.0027140512641138,0.0481996021102266,0,0,4.622564424890006,27.31617925879265,HLA-DMA;HLA-DRB5;HLA-DRA;HLA-DQA1;HLA-DRB1;HLA-DPA1
104,GO_Biological_Process_2025,Response to Fibroblast Growth Factor (GO:0071774),3/19,0.0027608979795472,0.0481996021102266,0,0,12.342391304347826,72.72382936999963,ZFP36;ZFP36L2;CD44
105,GO_Biological_Process_2025,Negative Regulation of Endopeptidase Activity (GO:0010951),3/19,0.0027608979795472,0.0481996021102266,0,0,12.342391304347826,72.72382936999963,SERPINB1;BIN1;TIMP1
106,GO_Biological_Process_2025,Negative Regulation of Transferase Activity (GO:0051348),3/19,0.0027608979795472,0.0481996021102266,0,0,12.342391304347826,72.72382936999963,CDKN1C;EIF4A2;ZFP36
