,Gene_set,Term,Overlap,P-value,Adjusted P-value,Odds Ratio,Combined Score,Genes
0,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_ADIPOGENESIS,6/200,0.16300887716533743,0.7172390595274848,1.8190129215682935,3.299599614177023,APLP2;UQCR11;CHCHD10;TKT;RREB1;CAT
1,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_ALLOGRAFT_REJECTION,7/200,0.07477874624711528,0.4761451320560823,2.1385463815618335,5.545724616785447,HLA-A;FYB1;CCND2;EREG;SRGN;ELANE;FLNA
2,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_ANDROGEN_RESPONSE,1/101,0.8512640739742074,0.9780277784628164,0.7793640493186242,0.12550324393953133,ACTN1
3,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_ANGIOGENESIS,1/36,0.4903787021222915,0.9341673002387677,2.240486396640714,1.596519803008849,CCND2
4,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_APICAL_JUNCTION,4/200,0.5095458001302369,0.9341673002387677,1.213740458015267,0.8183469507663529,MAPK14;ACTN1;FYB1;MMP2
5,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_APICAL_SURFACE,1/44,0.5616113747453769,0.9504192495690994,1.825016063396873,1.0529342071456957,HSPB1
6,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_APOPTOSIS,6/161,0.07575036191801308,0.4761451320560823,2.296820766167671,5.926514315270623,CCND2;TSPO;HGF;EREG;HSPB1;MMP2
7,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_BILE_ACID_METABOLISM,2/112,0.618627697525038,0.9780277784628164,1.1934033410171034,0.5731339179133332,CAT;PRDX5
8,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_COAGULATION,2/138,0.7305234798059932,0.9780277784628164,0.9600986016080356,0.3014651102611236,MMP2;CFD
9,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_COMPLEMENT,3/200,0.7231125407750284,0.9780277784628164,0.9270499072804966,0.3005406903476073,HSPA5;DGKG;CTSD
10,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_DNA_REPAIR,2/150,0.7721663089923598,0.9780277784628164,0.8799737416089617,0.22752189763520111,NME3;APRT
11,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_E2F_TARGETS,1/200,0.9780277784628164,0.9780277784628164,0.38336524541166583,0.00851730463610026,MYC
12,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,4/200,0.5095458001302369,0.9341673002387677,1.213740458015267,0.8183469507663529,IGFBP2;MMP2;PPIB;FLNA
13,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_ESTROGEN_RESPONSE_EARLY,5/200,0.3097852366564204,0.9087033608588332,1.5109071761697006,1.7705958679056493,ELF1;MYC;SYNGR1;MYB;ALDH3B1
14,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_ESTROGEN_RESPONSE_LATE,2/200,0.8912953250265653,0.9780277784628164,0.6503968442564517,0.07484731305496915,MYB;ALDH3B1
15,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_FATTY_ACID_METABOLISM,2/158,0.7967598752883056,0.9780277784628164,0.8333835674241967,0.1893463560313066,GLUL;APEX1
16,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_G2M_CHECKPOINT,2/200,0.8912953250265653,0.9780277784628164,0.6503968442564517,0.07484731305496915,MAPK14;MYC
17,h.all.v2024.1.Hs.symbols.gmt,HALLMARK_GLYCOLYSIS,4/200,0.5095458001302369,0.9341673002387677,1.213740458015267,0.8183469507663529,HSPA5;PYGL;CITED2;IRS2
